pc1,pc2
1.218004003167152405e-01,1.807889342308044434e-01
5.485129356384277344e-02,-6.092495843768119812e-02
-2.685086429119110107e-01,-7.865436375141143799e-03
-2.451646178960800171e-01,6.918159872293472290e-02
2.931996481493115425e-03,1.405158042907714844e-01
-1.374222636222839355e-01,3.603878663852810860e-03
-1.370610147714614868e-01,-7.415723055601119995e-02
9.102305024862289429e-02,4.498028382658958435e-02
-1.515704542398452759e-01,-5.746251344680786133e-02
8.037330210208892822e-02,-4.235061258077621460e-02
-5.357548594474792480e-02,-9.025154262781143188e-02
2.326568663120269775e-01,-5.264625698328018188e-02
9.142094105482101440e-02,-6.279067695140838623e-02
-1.407402455806732178e-01,-5.712922289967536926e-02
6.691115349531173706e-02,3.952635452151298523e-02
7.994233071804046631e-02,2.476357966661453247e-01
2.422603666782379150e-01,7.179656624794006348e-02
2.327825315296649933e-02,2.150376290082931519e-01
-1.494743973016738892e-01,8.454190939664840698e-02
1.164144575595855713e-01,-5.496792073245160282e-05
9.564088284969329834e-02,-8.471233397722244263e-02
-2.956712543964385986e-01,-7.894186303019523621e-03
-6.532752513885498047e-02,-1.108910664916038513e-01
-7.236436009407043457e-02,1.996567398309707642e-01
1.395888179540634155e-01,1.518630236387252808e-01
1.905682533979415894e-01,1.080120876431465149e-01
-9.187810122966766357e-02,5.412721633911132812e-02
-3.897491693496704102e-01,-4.986135289072990417e-02
1.611595153808593750e-01,-8.190856873989105225e-02
1.018204689025878906e-01,-1.277536302804946899e-01
-2.703640758991241455e-01,-2.762611024081707001e-02
9.573350101709365845e-02,-2.051428705453872681e-01
3.828449919819831848e-02,-9.118425101041793823e-02
2.741019725799560547e-01,-7.309984415769577026e-02
-1.394872516393661499e-01,-3.172922134399414062e-02
8.475121110677719116e-02,-1.073905229568481445e-01
-7.777876406908035278e-02,6.612644344568252563e-02
-7.101735472679138184e-02,1.355095952749252319e-01
4.162703454494476318e-02,8.947078138589859009e-02
7.238385826349258423e-02,3.207049518823623657e-02
6.710051745176315308e-02,5.848120898008346558e-03
-1.013956367969512939e-01,7.367784564848989248e-05
2.715388536453247070e-01,-1.711465418338775635e-01
2.972353436052799225e-02,-1.394494473934173584e-01
-1.468697041273117065e-01,3.667291253805160522e-02
1.530079692602157593e-01,-6.098563969135284424e-02
1.567687690258026123e-01,-5.775895342230796814e-02
8.024631440639495850e-02,-2.254935801029205322e-01
1.565894186496734619e-01,2.170433253049850464e-01
-8.266369998455047607e-02,-1.663474179804325104e-02
-2.409946471452713013e-01,-1.848635845817625523e-03
-3.060908615589141846e-01,-8.699508011341094971e-02
-3.204105794429779053e-01,-4.923118650913238525e-02
-2.208511233329772949e-01,3.682866226881742477e-03
-2.188376039266586304e-01,-1.451667845249176025e-01
-2.892470955848693848e-01,-5.258147791028022766e-02
-2.758617997169494629e-01,3.232405520975589752e-03
-8.155941963195800781e-02,-4.566949605941772461e-02
-9.031210094690322876e-02,-1.965334266424179077e-01
-1.961357444524765015e-01,6.376031786203384399e-02
1.092596873641014099e-01,-1.215914785861968994e-01
1.398205757141113281e-01,2.266421467065811157e-01
2.652246654033660889e-01,-4.946380481123924255e-02
-1.466607302427291870e-01,2.525571919977664948e-02
-2.369296923279762268e-02,2.501528859138488770e-01
2.972736023366451263e-02,-1.246507391333580017e-01
-2.195501625537872314e-01,1.497814897447824478e-02
1.342020183801651001e-01,-9.300240129232406616e-02
1.601503044366836548e-01,-8.762235939502716064e-02
-2.113908082246780396e-01,4.056649282574653625e-03
1.156452894210815430e-01,1.152674183249473572e-01
3.153415862470865250e-03,6.061215698719024658e-02
-1.947095841169357300e-01,-6.305038183927536011e-02
1.423096656799316406e-01,-1.419586241245269775e-01
1.455437391996383667e-01,1.387096196413040161e-01
3.403088450431823730e-02,-1.722278594970703125e-01
-7.922531105577945709e-03,-1.110596656799316406e-01
2.782047390937805176e-01,1.493366807699203491e-01
-4.846487194299697876e-03,1.391906589269638062e-01
-1.283289045095443726e-01,-1.296237409114837646e-01
5.349753797054290771e-02,-2.371123582124710083e-01
9.987140446901321411e-02,-1.720227450132369995e-01
2.121134996414184570e-01,1.192051637917757034e-02
4.782022535800933838e-02,-1.438937187194824219e-01
2.213651537895202637e-01,-8.152329921722412109e-02
8.522675186395645142e-02,1.964462846517562866e-01
7.613934576511383057e-02,-3.859043121337890625e-02
-6.716658920049667358e-02,1.954328455030918121e-02
2.502628602087497711e-02,1.818807870149612427e-01
-1.145836561918258667e-01,-1.021693497896194458e-01
-4.907582327723503113e-02,-3.430763958021998405e-03
-1.713691800832748413e-01,3.309797123074531555e-02
1.593115180730819702e-01,5.702708661556243896e-02
2.628166973590850830e-01,-1.316383332014083862e-01
-2.272982299327850342e-01,-4.014929383993148804e-02
-1.174925789237022400e-01,5.754706263542175293e-02
2.042137235403060913e-01,-1.008268147706985474e-01
1.557828038930892944e-01,2.387549579143524170e-01
2.322264313697814941e-01,-1.146257445216178894e-01
-3.434323472902178764e-03,-1.138543859124183655e-01
9.315428137779235840e-02,-1.389684677124023438e-01
4.155098274350166321e-02,-6.386160850524902344e-02
-2.982041537761688232e-01,-1.284926086664199829e-01
3.141425549983978271e-02,1.244513504207134247e-02
2.385086119174957275e-01,-1.196501702070236206e-01
-1.802501380443572998e-01,5.492272973060607910e-02
8.142120391130447388e-02,8.118595927953720093e-02
1.347112953662872314e-01,7.864485681056976318e-02
-3.503179550170898438e-01,-4.217082634568214417e-02
-3.336046040058135986e-01,-5.998335406184196472e-02
-2.098460346460342407e-01,1.084587723016738892e-02
3.397036716341972351e-02,1.287674456834793091e-01
6.748431921005249023e-02,5.448319949209690094e-03
1.360550075769424438e-01,1.556642055511474609e-01
1.110130771994590759e-01,2.097764462232589722e-01
-2.652464807033538818e-01,-1.420637816190719604e-01
