pc1,pc2
-6.918542552739381790e-03,4.209512770175933838e-01
2.127980738878250122e-01,3.196975290775299072e-01
1.108144298195838928e-01,-1.749342679977416992e-01
-8.201356232166290283e-02,-2.046778425574302673e-02
3.284304440021514893e-01,2.721350193023681641e-01
-5.109394192695617676e-01,-2.742378972470760345e-02
-5.238423347473144531e-01,-8.715683966875076294e-02
-1.862511336803436279e-01,1.605393588542938232e-01
1.595547348260879517e-01,-2.792497277259826660e-01
1.375904679298400879e-01,-2.796318531036376953e-01
-2.111355066299438477e-01,6.226769182831048965e-03
-2.890300452709197998e-01,-4.519369080662727356e-02
2.839695848524570465e-02,-2.909873425960540771e-01
1.182791069149971008e-01,5.101387500762939453e-01
-2.519236691296100616e-02,5.036051869392395020e-01
9.047591686248779297e-02,-2.573275268077850342e-01
2.842732965946197510e-01,-4.371166527271270752e-01
2.395285665988922119e-01,3.241091668605804443e-01
-3.304769098758697510e-01,-1.295549869537353516e-01
1.692410409450531006e-01,-3.327307701110839844e-01
-2.676430642604827881e-01,-1.205283477902412415e-01
-3.818904459476470947e-01,1.687831282615661621e-01
-5.365388989448547363e-01,1.585570722818374634e-01
-3.773229122161865234e-01,-6.255444884300231934e-02
2.783568389713764191e-02,1.159030795097351074e-01
-4.431965947151184082e-01,2.750215679407119751e-02
3.585026133805513382e-03,3.492501378059387207e-01
1.852995529770851135e-02,4.726534485816955566e-01
-1.708986461162567139e-01,3.177872598171234131e-01
-7.699614507146179676e-04,1.217555105686187744e-01
-3.649468421936035156e-01,-3.362291753292083740e-01
8.306277543306350708e-02,-4.256130456924438477e-01
-1.399742253124713898e-02,1.698324233293533325e-01
-2.258205600082874298e-02,-2.710882127285003662e-01
2.264005392789840698e-01,-3.138005435466766357e-01
-7.203225046396255493e-02,-1.716241091489791870e-01
1.978115588426589966e-01,-1.840767711400985718e-01
1.506640464067459106e-01,-7.832528650760650635e-02
4.021976292133331299e-01,-2.464284896850585938e-01
3.399384021759033203e-01,-2.769249379634857178e-01
3.110060468316078186e-02,-3.053057491779327393e-01
-1.585930287837982178e-01,-3.569290935993194580e-01
2.595172524452209473e-01,-3.332436978816986084e-01
2.033893018960952759e-01,-3.551133573055267334e-01
-2.108680307865142822e-01,3.498784080147743225e-02
1.222295686602592468e-01,-3.522120714187622070e-01
-2.120182067155838013e-01,-2.969085872173309326e-01
2.772657573223114014e-01,-1.777571141719818115e-01
3.287094831466674805e-01,-5.089362710714340210e-02
2.485498785972595215e-01,2.577019035816192627e-01
-4.039534926414489746e-01,3.045892119407653809e-01
2.597287297248840332e-01,-9.061422944068908691e-02
3.320762515068054199e-01,7.503458112478256226e-02
2.011036425828933716e-01,1.516676098108291626e-01
1.833283007144927979e-01,-1.551370769739151001e-01
2.813337445259094238e-01,-1.163349822163581848e-01
1.049658656120300293e-01,5.043357610702514648e-01
1.971563100814819336e-01,3.773562014102935791e-01
3.376898467540740967e-01,5.078672617673873901e-02
-1.172934100031852722e-01,-7.047529518604278564e-02
1.747620999813079834e-01,-2.238591164350509644e-01
7.010165136307477951e-04,-1.916641891002655029e-01
-4.990668594837188721e-02,-2.083132416009902954e-02
-2.513413690030574799e-02,3.787108063697814941e-01
1.345371454954147339e-01,4.812703728675842285e-01
1.948042064905166626e-01,-8.324095606803894043e-02
-8.441588282585144043e-02,2.870620191097259521e-01
2.488746494054794312e-01,4.253306984901428223e-01
-9.413304924964904785e-02,-8.213839679956436157e-02
-5.301862359046936035e-01,-1.537917554378509521e-01
-5.581632256507873535e-01,1.612413078546524048e-01
1.437089592218399048e-01,4.425607025623321533e-01
-1.534539461135864258e-01,4.014220535755157471e-01
-4.178515970706939697e-01,2.622239589691162109e-01
5.302708223462104797e-02,-2.640472650527954102e-01
-1.180498972535133362e-01,-1.445014625787734985e-01
2.076249122619628906e-01,4.430439323186874390e-03
-1.398457586765289307e-01,-1.131606996059417725e-01
2.289749681949615479e-01,2.470660582184791565e-02
1.241418644785881042e-01,-9.814222902059555054e-02
-5.238395929336547852e-01,1.001847535371780396e-01
2.268806993961334229e-01,7.294794172048568726e-02
2.108437120914459229e-01,3.974866867065429688e-01
2.332810610532760620e-01,1.164741963148117065e-01
1.805350333452224731e-01,3.797665536403656006e-01
-3.185482919216156006e-01,2.303538769483566284e-01
2.715694606304168701e-01,1.135460212826728821e-01
8.431888371706008911e-02,-2.555280625820159912e-01
-2.847011387348175049e-01,-1.074605807662010193e-01
-9.584658592939376831e-02,-3.350854516029357910e-01
9.688708931207656860e-03,1.434890329837799072e-01
2.074957191944122314e-01,4.159905314445495605e-01
3.049170076847076416e-01,2.152758836746215820e-01
-4.579195678234100342e-01,2.279328852891921997e-01
-4.674699306488037109e-01,-2.536440193653106689e-01
1.876922398805618286e-01,-3.216185569763183594e-01
1.926338076591491699e-01,-2.869847416877746582e-01
-3.780350983142852783e-01,-1.620943993330001831e-01
1.549039930105209351e-01,-2.531590461730957031e-01
1.837036162614822388e-01,1.393587738275527954e-01
2.997814118862152100e-01,-1.174290105700492859e-01
-3.640512526035308838e-01,1.703570783138275146e-01
1.713210493326187134e-01,-3.626793026924133301e-01
-9.410595148801803589e-02,-2.920893952250480652e-03
-5.660079419612884521e-02,1.076053977012634277e-01
1.474656909704208374e-01,8.025817573070526123e-02
1.382308900356292725e-01,3.339914977550506592e-02
4.595338180661201477e-02,-9.095519036054611206e-02
-5.475348234176635742e-01,9.887541085481643677e-02
2.771293520927429199e-01,-3.545451760292053223e-01
1.317063271999359131e-01,-1.896995306015014648e-01
-3.404054343700408936e-01,-1.728307604789733887e-01
2.424246072769165039e-01,-2.452248893678188324e-02
3.191612362861633301e-01,-2.310989648103713989e-01
1.451125890016555786e-01,-3.550139367580413818e-01
3.179312348365783691e-01,3.119028806686401367e-01
-4.344975948333740234e-01,3.653405606746673584e-01
-3.848845064640045166e-01,-6.213714927434921265e-02
-3.462343513965606689e-01,-1.152771264314651489e-01
-4.157691597938537598e-01,-7.586960494518280029e-02
-3.923966288566589355e-01,-7.846019417047500610e-02
-1.602154672145843506e-01,-3.910612463951110840e-01
-3.253869712352752686e-01,-8.201315999031066895e-02
-2.760057449340820312e-01,-2.010900676250457764e-01
-2.982959747314453125e-01,1.072590649127960205e-01
-1.789862811565399170e-01,-2.344121932983398438e-01
-3.719908371567726135e-02,2.303881943225860596e-01
3.680483996868133545e-01,-1.272810250520706177e-01
1.895725578069686890e-01,3.886867463588714600e-01
2.628777027130126953e-01,-2.653124332427978516e-01
-2.052597701549530029e-01,4.493586719036102295e-01
1.379609256982803345e-01,3.501940071582794189e-01
7.402949966490268707e-03,-2.225692719221115112e-01
-3.432503938674926758e-01,-1.884372532367706299e-01
2.166871577501296997e-01,-2.094624638557434082e-01
2.009898126125335693e-01,-1.532599627971649170e-01
-4.991492033004760742e-01,-5.190578103065490723e-02
2.012774795293807983e-01,2.277036756277084351e-01
1.954941600561141968e-01,-8.153120428323745728e-02
-5.631255730986595154e-02,-3.556200265884399414e-01
2.216562777757644653e-01,-2.635619044303894043e-01
3.420453965663909912e-01,2.527630701661109924e-02
1.066864505410194397e-01,-3.521173000335693359e-01
1.521995365619659424e-01,2.389234118163585663e-02
4.257598817348480225e-01,2.373857647180557251e-01
-1.452749669551849365e-01,3.191631436347961426e-01
-2.078867554664611816e-01,-1.533953547477722168e-01
1.876692175865173340e-01,-3.336310386657714844e-01
1.552830785512924194e-01,-2.753676176071166992e-01
3.689472675323486328e-01,-1.595764607191085815e-01
-3.774250671267509460e-02,-2.495404332876205444e-01
3.623549044132232666e-01,1.498286724090576172e-01
2.298458963632583618e-01,3.532547056674957275e-01
2.502610385417938232e-01,-1.338420212268829346e-01
-4.868075996637344360e-02,2.042244374752044678e-01
1.928210258483886719e-01,4.521591365337371826e-01
-4.868105947971343994e-01,1.690951287746429443e-01
-2.499567568302154541e-01,1.702541410923004150e-01
-1.585920453071594238e-01,-4.456732422113418579e-02
2.994526922702789307e-01,1.689520329236984253e-01
3.562535345554351807e-01,9.973970800638198853e-02
-4.059894979000091553e-01,-2.097188979387283325e-01
-4.216571450233459473e-01,2.364866882562637329e-01
-1.254902482032775879e-01,1.544057577848434448e-01
3.395721316337585449e-01,3.512215316295623779e-01
3.346324563026428223e-01,-2.470412701368331909e-01
2.649076581001281738e-01,-2.434461712837219238e-01
1.316040754318237305e-01,-4.061810374259948730e-01
1.582079231739044189e-01,-3.976466655731201172e-01
-1.855646073818206787e-01,-3.561355173587799072e-01
1.560617685317993164e-01,6.543298810720443726e-02
4.142920374870300293e-01,1.416686270385980606e-02
-3.533101379871368408e-01,2.865389585494995117e-01
1.435022801160812378e-01,-3.752137720584869385e-02
2.539670765399932861e-01,-9.882482141256332397e-02
-4.549417793750762939e-01,-2.908459901809692383e-01
-4.344666302204132080e-01,-2.294441759586334229e-01
-4.040998816490173340e-01,-3.449981100857257843e-03
9.863335639238357544e-02,-5.582011863589286804e-02
2.221421599388122559e-01,1.025139540433883667e-01
3.169684708118438721e-01,3.791169226169586182e-01
3.198555111885070801e-01,2.344753593206405640e-01
-5.593945384025573730e-01,-9.939192980527877808e-02
