pc1,pc2
-2.594047598540782928e-02,6.800801306962966919e-02
-6.022726297378540039e-01,-1.366054117679595947e-01
-9.729889780282974243e-02,-1.325209736824035645e-01
1.425169128924608231e-02,1.967739015817642212e-01
-2.271597273647785187e-03,-1.944425404071807861e-01
3.323583006858825684e-01,-2.186633944511413574e-01
9.335921704769134521e-02,-1.949142962694168091e-01
2.587054967880249023e-01,-1.142386570572853088e-01
7.091981172561645508e-02,5.733110010623931885e-03
3.382493257522583008e-01,-2.009371817111968994e-01
2.266768068075180054e-01,-8.592689037322998047e-02
4.901005327701568604e-02,-2.721737325191497803e-01
-4.571551978588104248e-01,-1.118743941187858582e-01
1.806625425815582275e-01,-1.640028208494186401e-01
2.289246022701263428e-01,-3.042301535606384277e-01
-1.115986779332160950e-01,-2.970753610134124756e-02
1.535833925008773804e-01,-2.697221636772155762e-01
-1.495851427316665649e-01,-2.026290297508239746e-01
-1.713293977081775665e-02,-5.452873185276985168e-02
2.548719346523284912e-01,-1.829698830842971802e-01
2.367679327726364136e-01,2.876307070255279541e-01
-1.670423299074172974e-01,5.748924985527992249e-02
1.640813946723937988e-01,-7.807855308055877686e-02
1.901454478502273560e-01,-1.441719979047775269e-01
7.138592004776000977e-02,1.408556401729583740e-01
5.930901318788528442e-02,-3.175137042999267578e-01
2.288520336151123047e-01,-6.750758737325668335e-02
1.469327602535486221e-02,2.317175865173339844e-01
1.089812740683555603e-01,2.833428680896759033e-01
2.741223573684692383e-01,5.587481334805488586e-02
1.126886531710624695e-01,-2.807975709438323975e-01
1.450480520725250244e-01,-3.272413909435272217e-01
1.366404145956039429e-01,-3.189785480499267578e-01
-2.252479046583175659e-01,7.454148679971694946e-02
-6.726258248090744019e-02,2.808871567249298096e-01
1.335987448692321777e-01,3.834998905658721924e-01
2.205549627542495728e-01,-7.666977494955062866e-02
-2.370132692158222198e-02,-3.741305321455001831e-02
1.854703873395919800e-01,2.276881933212280273e-01
-2.130323648452758789e-02,-2.087578326463699341e-01
-4.391384422779083252e-01,-8.202763646841049194e-02
-1.530036032199859619e-01,9.911718964576721191e-02
4.020633921027183533e-02,3.068936765193939209e-01
-1.747195571660995483e-01,1.687112003564834595e-01
-2.377343028783798218e-01,-9.995550848543643951e-03
1.505367904901504517e-01,-1.040592789649963379e-01
-3.329735100269317627e-01,-1.659397333860397339e-01
1.316578090190887451e-01,-1.338686496019363403e-01
6.831797212362289429e-02,-2.469840943813323975e-01
2.950685620307922363e-01,-7.984307408332824707e-02
2.100544720888137817e-01,-1.907471120357513428e-01
-2.308508008718490601e-01,5.348402634263038635e-02
2.663692235946655273e-01,1.710499227046966553e-01
1.338919103145599365e-01,3.277448713779449463e-01
1.204743906855583191e-01,3.358584642410278320e-02
1.740869134664535522e-01,2.423681169748306274e-01
-2.107796519994735718e-01,2.093074768781661987e-01
1.336110085248947144e-01,7.769779860973358154e-02
1.179023161530494690e-01,-2.384607344865798950e-01
-3.685817420482635498e-01,-5.481830984354019165e-02
-3.642126172780990601e-02,-1.988262087106704712e-01
3.575359284877777100e-02,1.347066462039947510e-01
1.809114664793014526e-01,3.526416718959808350e-01
2.169885784387588501e-01,2.586830854415893555e-01
-2.763881385326385498e-01,1.020812839269638062e-01
-4.309020042419433594e-01,-4.779922217130661011e-02
2.233272492885589600e-01,-1.295794844627380371e-01
2.118073962628841400e-02,-1.372505575418472290e-01
-4.633133113384246826e-01,-1.282670646905899048e-01
1.510415524244308472e-01,-2.150220125913619995e-01
1.358661949634552002e-01,-7.057175785303115845e-02
3.149159848690032959e-01,-1.673084050416946411e-01
-1.748033016920089722e-01,9.910362958908081055e-02
-2.848922647535800934e-02,-4.104987531900405884e-02
-4.429305717349052429e-02,7.437899708747863770e-02
-1.753458380699157715e-01,2.486004084348678589e-01
4.827396944165229797e-02,-7.098324596881866455e-02
1.434548292309045792e-02,8.997451514005661011e-02
-2.840195596218109131e-02,-6.313905119895935059e-02
-2.049631178379058838e-01,1.654224544763565063e-01
3.465673327445983887e-01,-2.759483754634857178e-01
1.789007782936096191e-01,-1.689117550849914551e-01
-1.494418531656265259e-01,-1.353718042373657227e-01
2.257058620452880859e-01,-9.865242242813110352e-02
2.126177102327346802e-01,-1.061818674206733704e-01
2.441399358212947845e-02,-2.830158472061157227e-01
8.556790649890899658e-02,2.855789959430694580e-01
-2.134294360876083374e-01,-3.512196987867355347e-02
-3.664518892765045166e-01,-1.478844881057739258e-02
-5.299391150474548340e-01,1.020410880446434021e-01
-4.064172506332397461e-01,-5.559855606406927109e-03
-3.879119455814361572e-01,-4.046014975756406784e-03
-2.050771266222000122e-01,7.473315298557281494e-02
-4.356040358543395996e-01,-6.125562265515327454e-02
-5.197000503540039062e-01,3.559675067663192749e-02
-1.690540909767150879e-01,-4.695270210504531860e-02
-8.080609887838363647e-02,-2.713072896003723145e-01
-3.026780784130096436e-01,1.495621204376220703e-01
3.069938421249389648e-01,-9.453006833791732788e-02
2.206856757402420044e-01,2.168064117431640625e-01
3.068450987339019775e-01,-1.819558292627334595e-01
-1.727787703275680542e-01,1.802921742200851440e-01
6.539406254887580872e-03,3.609876036643981934e-01
9.637507051229476929e-02,-1.522388160228729248e-01
-2.779989242553710938e-01,-7.129675149917602539e-02
2.610419094562530518e-01,-2.685989439487457275e-01
2.617776989936828613e-01,-1.734151691198348999e-01
-4.346183836460113525e-01,1.087171733379364014e-01
2.245681583881378174e-01,1.396640390157699585e-01
2.423394322395324707e-01,2.289638072252273560e-01
-3.278596103191375732e-01,4.722264781594276428e-02
2.661243379116058350e-01,-1.492920070886611938e-01
1.611100435256958008e-01,3.389674425125122070e-01
1.031958013772964478e-01,-2.147026509046554565e-01
8.167231455445289612e-03,-6.673774123191833496e-02
2.305469512939453125e-01,3.232529759407043457e-01
-3.757016360759735107e-02,1.073005422949790955e-01
-2.573034465312957764e-01,-1.102242395281791687e-01
8.850780129432678223e-02,-3.219063580036163330e-01
2.726875841617584229e-01,-2.891000509262084961e-01
2.724129855632781982e-01,2.970557846128940582e-02
-3.121950104832649231e-02,-2.409072369337081909e-01
1.372504830360412598e-01,-8.293212205171585083e-02
1.613288968801498413e-01,3.496436774730682373e-01
1.532845646142959595e-01,-1.270774453878402710e-01
-4.425670206546783447e-02,1.118158027529716492e-01
1.402547657489776611e-01,1.431110352277755737e-01
-9.509723633527755737e-02,-9.265187382698059082e-02
-1.812490075826644897e-01,-1.039592432789504528e-03
-6.921574473381042480e-02,-1.499731987714767456e-01
3.754664659500122070e-01,1.164662465453147888e-01
2.154634743928909302e-01,-1.398624386638402939e-02
-3.100456297397613525e-01,3.522205865010619164e-03
-2.111475616693496704e-01,1.407925039529800415e-01
6.165435537695884705e-02,1.420097239315509796e-02
1.516288369894027710e-01,4.039777219295501709e-01
2.887170016765594482e-01,-2.881066501140594482e-01
5.113614723086357117e-02,-3.735038684681057930e-03
7.384251058101654053e-02,-2.382070720195770264e-01
1.094168946146965027e-01,-2.163494080305099487e-01
-5.876533389091491699e-01,-1.145817413926124573e-01
2.261791378259658813e-01,-1.384916435927152634e-02
1.716767549514770508e-01,-1.496610045433044434e-01
-2.091741114854812622e-01,-2.640292979776859283e-03
1.436314582824707031e-01,3.717949613928794861e-02
1.101254969835281372e-01,-5.742563307285308838e-02
-5.302299261093139648e-01,-1.484586447477340698e-01
-5.383557677268981934e-01,-1.458122283220291138e-01
-2.805140614509582520e-01,1.999529823660850525e-02
1.736042350530624390e-01,2.339880317449569702e-01
1.249003857374191284e-01,5.181609466671943665e-02
2.356054484844207764e-01,2.792809903621673584e-01
2.690890133380889893e-01,2.729744613170623779e-01
-5.182588100433349609e-01,-1.149707883596420288e-01
