pc1,pc2
9.953932464122772217e-02,-7.091572880744934082e-02
-1.527164690196514130e-02,1.621662080287933350e-01
1.757476031780242920e-01,-1.453701406717300415e-01
9.573963470757007599e-03,-1.154331564903259277e-01
1.976750344038009644e-01,-1.456736586987972260e-02
1.745526194572448730e-01,-6.989574432373046875e-02
3.372303843498229980e-01,1.457292288541793823e-01
3.933956623077392578e-01,1.401152610778808594e-01
8.662331104278564453e-02,6.401783227920532227e-02
-4.898160398006439209e-01,-2.715434879064559937e-02
2.943811416625976562e-01,9.715665876865386963e-02
2.606198191642761230e-01,-4.383287206292152405e-02
1.634940877556800842e-02,-1.407940238714218140e-01
1.839932352304458618e-01,3.428391739726066589e-02
-2.301751822233200073e-01,2.864838540554046631e-01
2.724697291851043701e-01,1.489190608263015747e-01
2.765248119831085205e-01,-7.946947962045669556e-02
3.506973087787628174e-01,1.879147067666053772e-02
-5.736147239804267883e-02,5.978148579597473145e-01
3.052705526351928711e-01,7.600243389606475830e-02
-5.736147239804267883e-02,5.978148579597473145e-01
1.918334662914276123e-01,1.398342847824096680e-01
1.424612551927566528e-01,-1.707762032747268677e-01
3.200871050357818604e-01,7.458777725696563721e-02
-7.653737813234329224e-02,-6.479703634977340698e-02
6.599290668964385986e-02,-1.882173568010330200e-01
3.281798660755157471e-01,-3.083815984427928925e-02
-5.736147239804267883e-02,5.978148579597473145e-01
1.005287021398544312e-01,-1.937698274850845337e-01
-4.974568728357553482e-03,-7.899497449398040771e-02
-1.465567946434020996e-01,-3.155147656798362732e-02
-8.425093442201614380e-02,-1.660325229167938232e-01
7.046293467283248901e-02,-1.248447224497795105e-01
2.442006766796112061e-01,-6.502049416303634644e-02
-5.105749517679214478e-02,-1.177541539072990417e-01
7.814388722181320190e-02,-3.250818408560007811e-04
2.757992595434188843e-02,-1.313617229461669922e-01
-4.070200622081756592e-01,-9.812006354331970215e-02
-5.736147239804267883e-02,5.978148579597473145e-01
6.334947794675827026e-02,-1.061449646949768066e-01
1.627653487958014011e-03,-3.156298771500587463e-02
-5.736147239804267883e-02,5.978148579597473145e-01
2.505571842193603516e-01,1.526810461655259132e-03
-4.009833633899688721e-01,-6.132762134075164795e-02
9.965801239013671875e-02,-1.083128675818443298e-01
-3.199047967791557312e-02,-6.171695888042449951e-02
1.645146161317825317e-01,-1.559761911630630493e-01
8.220741152763366699e-02,-1.791769415140151978e-01
-5.736147239804267883e-02,5.978148579597473145e-01
7.686199992895126343e-02,-7.554503530263900757e-02
4.316577315330505371e-02,-1.443654447793960571e-01
2.730620801448822021e-01,5.267756059765815735e-02
7.917662709951400757e-02,-1.456971317529678345e-01
-5.257168412208557129e-02,-1.018078327178955078e-01
2.528245747089385986e-01,4.695904999971389771e-02
8.415175229310989380e-02,-1.220203638076782227e-01
-4.156345129013061523e-01,-5.480619147419929504e-02
-3.575181663036346436e-01,-4.748756065964698792e-02
4.663271084427833557e-02,-1.503549069166183472e-01
2.928204089403152466e-02,1.345874071121215820e-01
2.704009711742401123e-01,-7.100676000118255615e-02
-5.736147239804267883e-02,5.978148579597473145e-01
-3.030241131782531738e-01,-1.764287948608398438e-01
9.397409856319427490e-02,-5.404929816722869873e-02
-2.923595346510410309e-02,-1.761344969272613525e-01
-3.908583819866180420e-01,-1.836380809545516968e-01
1.612354516983032227e-01,-1.130797192454338074e-01
1.439460813999176025e-01,1.206407845020294189e-01
3.527168929576873779e-01,1.153595969080924988e-01
-2.027634829282760620e-01,-5.062974989414215088e-02
-3.240010142326354980e-01,-2.932178229093551636e-02
-1.563389971852302551e-02,-1.342414598912000656e-02
-3.525447547435760498e-01,-2.593375928699970245e-02
2.851605415344238281e-03,-2.244293987751007080e-01
1.690682023763656616e-01,-9.638601914048194885e-03
3.601797623559832573e-03,-9.315809607505798340e-02
-5.736147239804267883e-02,5.978148579597473145e-01
1.439076960086822510e-01,-1.288843005895614624e-01
1.278176158666610718e-01,-1.614665240049362183e-01
-1.033595278859138489e-01,4.638328775763511658e-02
3.360958397388458252e-01,1.132421940565109253e-01
2.709646821022033691e-01,-1.007585898041725159e-01
-9.356602281332015991e-02,-5.697343125939369202e-02
2.547401785850524902e-01,1.849427223205566406e-01
-1.878964155912399292e-01,2.310080677270889282e-01
-2.939916551113128662e-01,2.005613297224044800e-01
-2.214005738496780396e-01,2.079650387167930603e-02
-3.499412536621093750e-01,-3.792778030037879944e-02
-2.597436606884002686e-01,3.734765201807022095e-02
-2.665042281150817871e-01,-8.878867328166961670e-02
-3.419523239135742188e-01,-1.780420541763305664e-02
-3.955558538436889648e-01,-9.069537371397018433e-02
-5.094462260603904724e-02,-8.039238303899765015e-02
-1.268624216318130493e-01,7.256005704402923584e-02
-2.850993275642395020e-01,4.676369205117225647e-02
2.422628253698348999e-01,-1.474938727915287018e-02
-4.042281955480575562e-02,-6.183989718556404114e-02
2.697763144969940186e-01,-6.055047735571861267e-02
-1.115312054753303528e-01,-7.407410442829132080e-02
3.208114206790924072e-02,7.246812433004379272e-02
9.970496594905853271e-02,-8.653852343559265137e-02
-2.364681810140609741e-01,-1.213869377970695496e-01
2.460397779941558838e-01,-1.455555707216262817e-01
1.785932779312133789e-01,-1.612413823604583740e-01
-3.769291341304779053e-01,-1.377697885036468506e-01
2.210694998502731323e-01,-3.519321605563163757e-02
7.474805414676666260e-02,-1.091402098536491394e-01
-3.073425590991973877e-01,-2.095723152160644531e-01
1.036330834031105042e-01,-7.222325354814529419e-02
8.861103653907775879e-02,-8.077771961688995361e-02
6.844091415405273438e-02,-3.806992247700691223e-02
1.761168837547302246e-01,1.836680918931961060e-01
2.908375263214111328e-01,1.596321351826190948e-02
-1.820077300071716309e-01,-3.812221437692642212e-02
3.860188275575637817e-02,1.167016029357910156e-01
2.183763384819030762e-01,-1.154675185680389404e-01
1.819635480642318726e-01,-4.739031940698623657e-02
3.479220867156982422e-01,7.200704514980316162e-02
1.095677763223648071e-01,-2.865348011255264282e-02
2.114677578210830688e-01,-3.063991107046604156e-02
9.511225670576095581e-02,-1.796175092458724976e-01
2.089028656482696533e-01,-5.171115696430206299e-02
-1.659324020147323608e-01,-8.927568048238754272e-02
1.132382731884717941e-02,-5.509719997644424438e-02
-5.736147239804267883e-02,5.978148579597473145e-01
-1.300834864377975464e-01,-9.369001537561416626e-02
-2.237290889024734497e-01,-2.217464894056320190e-01
1.443106681108474731e-01,-8.197568356990814209e-02
-5.373953655362129211e-02,-7.139131426811218262e-02
-3.280221819877624512e-01,-1.563162803649902344e-01
-5.736147239804267883e-02,5.978148579597473145e-01
-5.736147239804267883e-02,5.978148579597473145e-01
2.943744063377380371e-01,7.037013024091720581e-02
3.143524229526519775e-01,2.992803044617176056e-02
-7.684620469808578491e-02,-4.408008977770805359e-02
-2.635888159275054932e-01,-5.923575162887573242e-02
-3.014773726463317871e-01,-3.764825314283370972e-02
-4.889580905437469482e-01,-1.150680482387542725e-01
1.914807707071304321e-01,-5.573220923542976379e-02
2.980278432369232178e-01,-1.355650741606950760e-02
-1.610659956932067871e-01,2.128729410469532013e-02
1.472418308258056641e-01,-7.554508000612258911e-02
2.381779849529266357e-01,6.474892795085906982e-02
-3.814457654953002930e-01,-1.291341632604598999e-01
-1.704534143209457397e-01,-8.132547885179519653e-02
-3.595687747001647949e-01,-7.800300419330596924e-02
4.492035077419131994e-05,-4.647000506520271301e-02
2.646048069000244141e-01,1.483198851346969604e-01
2.508398890495300293e-01,-4.599739983677864075e-02
3.054433166980743408e-01,-2.474818378686904907e-02
-4.738564491271972656e-01,-4.203578457236289978e-02
