pc1,pc2
3.819895163178443909e-02,-4.604211077094078064e-03
1.377782970666885376e-01,3.385955933481454849e-04
-4.651387780904769897e-02,-4.116223007440567017e-02
-3.326772153377532959e-01,1.155302748084068298e-01
1.488184649497270584e-02,9.768572449684143066e-02
1.891310513019561768e-01,1.601141877472400665e-02
3.574368655681610107e-01,2.147086262702941895e-01
2.583864927291870117e-01,-3.338970243930816650e-01
1.547545101493597031e-02,6.155614182353019714e-02
-1.169577464461326599e-01,7.172904163599014282e-02
-1.573718041181564331e-01,1.207966879010200500e-01
-2.351496964693069458e-01,2.489359527826309204e-01
-3.147902190685272217e-01,6.173672899603843689e-02
-3.727523237466812134e-02,-7.254724204540252686e-02
-1.324871182441711426e-01,7.099779695272445679e-02
-3.359094560146331787e-01,7.329046726226806641e-02
-4.421343281865119934e-02,1.310507208108901978e-01
-1.495008468627929688e-01,2.441653311252593994e-01
-1.803211718797683716e-01,-7.105538994073867798e-02
4.495759960263967514e-03,1.713918894529342651e-01
-1.177245751023292542e-01,-3.752462565898895264e-01
2.199938893318176270e-01,1.529015302658081055e-01
-2.688036859035491943e-01,1.198055874556303024e-02
5.618246737867593765e-03,-2.079167813062667847e-01
-1.108055487275123596e-01,2.058112435042858124e-02
-1.550699323415756226e-01,1.128855124115943909e-01
3.316665887832641602e-01,9.807781875133514404e-02
2.784118056297302246e-01,-1.038517616689205170e-02
-2.574685811996459961e-01,1.947221755981445312e-01
-1.314041763544082642e-02,-3.268718719482421875e-01
-1.897940225899219513e-02,-3.357247114181518555e-01
-2.839452922344207764e-01,-1.483297795057296753e-01
1.658445298671722412e-01,-5.631466209888458252e-02
8.296179771423339844e-02,-4.314185976982116699e-01
5.476225167512893677e-02,2.054096311330795288e-01
-1.215049177408218384e-01,1.205181628465652466e-01
1.710430234670639038e-01,-2.961259782314300537e-01
-2.162107825279235840e-01,-1.001789942383766174e-01
1.730558872222900391e-01,2.646427750587463379e-01
2.158602923154830933e-01,2.188955992460250854e-01
3.354739248752593994e-01,1.169367879629135132e-01
1.838442087173461914e-01,2.005188912153244019e-02
-8.781002461910247803e-02,2.148807793855667114e-01
3.222240209579467773e-01,1.312360614538192749e-01
-4.901010543107986450e-02,-2.942359745502471924e-01
1.300675719976425171e-01,1.099870875477790833e-01
-5.961428582668304443e-02,2.490082196891307831e-02
6.168989837169647217e-02,-5.091908574104309082e-02
-2.247938811779022217e-01,1.877107918262481689e-01
-1.390491425991058350e-01,3.096478059887886047e-02
-2.741560041904449463e-01,6.048755720257759094e-03
-8.573752641677856445e-02,-2.595176398754119873e-01
2.681075632572174072e-01,1.012331917881965637e-01
-2.790384590625762939e-01,1.401216983795166016e-01
-2.613678276538848877e-01,1.794945597648620605e-01
2.331634908914566040e-01,1.207777187228202820e-01
1.131642311811447144e-01,-2.627976536750793457e-01
4.066133797168731689e-01,-9.861195087432861328e-02
-4.258220642805099487e-02,7.005134969949722290e-02
7.639858871698379517e-02,3.171741962432861328e-01
9.377932548522949219e-02,2.642571032047271729e-01
-1.601876020431518555e-01,1.693302839994430542e-01
8.401884883642196655e-02,-2.441124171018600464e-01
3.416199386119842529e-01,3.583891317248344421e-02
-1.911477148532867432e-01,1.085534766316413879e-01
-2.393997609615325928e-01,-3.954168781638145447e-02
2.593663707375526428e-02,-4.631643369793891907e-02
-1.717487424612045288e-01,3.045125603675842285e-01
-1.389786303043365479e-01,3.037921786308288574e-01
-3.462060987949371338e-01,2.083493322134017944e-01
-2.191953733563423157e-02,-9.787947684526443481e-02
-8.114463835954666138e-02,-1.459231078624725342e-01
5.937635898590087891e-02,-3.373839259147644043e-01
6.495580822229385376e-02,-4.170245230197906494e-01
-3.588513657450675964e-02,2.887128591537475586e-01
