pc1,pc2
-2.231690165072827414e-01,1.434508009989057531e-01
-2.215660672893286498e-01,6.584699304784971674e-02
-2.166516640094135263e-02,2.124531976690200441e-01
2.701877306897955133e-01,2.695217411942741892e-01
-1.784574769076386902e-01,1.875296034270442502e-01
-1.556140352417853534e-01,1.414512983388793721e-01
1.856916877451411374e-01,-2.020978738350622320e-02
-1.283980981821872813e-01,1.885136372695169482e-01
1.459636211549724880e-02,7.314477058766004347e-02
-2.113100118262028482e-01,7.761629349486229290e-02
-2.215148667896986168e-01,5.902374576298397707e-02
-1.003132499213263418e-01,9.836602448682991648e-03
1.556395882767646066e-01,4.450254051908879988e-02
-1.222835661757321613e-01,1.713254461461232239e-02
-2.217806363339850650e-01,-1.727124624256688376e-02
-9.249564789502551232e-02,-1.475434753890355888e-01
-1.934368646851575557e-01,1.262753607418032054e-01
-1.120440882480708000e-01,-5.907707962381778671e-02
-1.775920238110686306e-02,-8.169378168775205673e-02
-1.066022303198138205e-01,-1.624864698945719943e-01
-2.025123975446719016e-01,-8.221423808540109790e-02
-4.475696423649887928e-02,3.995559489048241403e-02
-1.752655788220755908e-03,1.976218455159295395e-01
1.156492922771721471e-02,-6.763342727285710267e-03
1.775254215471233632e-01,1.097650526271995164e-01
7.217230583300315860e-02,-1.371950243654326274e-01
-4.392828634616226940e-02,-1.921985124646623244e-01
-1.449570028896030038e-01,1.660322492710448739e-01
2.392632737075041371e-01,1.440451397410629497e-01
-7.660338361511689897e-02,-2.352254653093477366e-01
6.509122811944498266e-02,1.953383492059208026e-01
2.672235151207026371e-01,1.032280650697488811e-01
2.876298311200121138e-01,-1.461718585879084042e-01
-2.299711077721423858e-02,-2.169677644286639451e-01
2.182287247943248132e-01,-1.042763333590097236e-01
1.437271744576275601e-01,-2.665735262653438076e-01
-8.134141554110042860e-02,1.541274625228601473e-02
2.213684465297967585e-01,7.233463665345092608e-02
-7.268460555398296996e-02,-2.101448168913475079e-02
7.209304474801077334e-02,-2.144908186264951958e-02
-1.352062404382961547e-01,1.633915143434018780e-01
-8.390063224210389525e-02,1.584649630587376123e-01
2.444812069791737486e-01,9.893568085248445609e-04
-8.752505916420888488e-02,-1.272272026636630249e-01
-5.654239477040011452e-02,-1.350130093479262605e-01
-8.191131074227961384e-02,6.696250686124093077e-02
-2.643316630084450655e-02,-1.047284300879649938e-01
1.036721154234328535e-01,7.550531402412205551e-02
-1.498254512286632811e-01,2.737908635142201341e-02
-6.858685870975195220e-02,1.398686955281074062e-01
1.387323450701059557e-01,-1.742590141486641542e-01
-6.002751726469901516e-02,1.837956155793773194e-01
-1.096263724750327906e-02,-1.385527489972716852e-01
-6.607370228869650919e-02,-1.795315075760978707e-01
-1.585505814507163769e-01,-3.689291517660826802e-02
1.431697271542342609e-01,-1.385340466997964093e-01
3.637311348692710000e-01,2.024785348228474169e-01
-1.846169550425899031e-01,1.453798977825611627e-01
-2.128899066768117077e-01,9.664513171022361127e-02
2.771682458020480744e-01,1.287934928625662223e-01
-1.511341181295841052e-01,1.482195869244997410e-01
6.565346626988481649e-02,4.711835222626258035e-02
-1.613069269398703653e-01,1.435326063424149645e-01
2.669800245334364441e-01,4.119746255707958105e-02
-2.089322098902472724e-01,1.527276578271590524e-01
-3.960051351022784993e-02,-1.237845584248417341e-01
-1.872792393397239644e-02,-9.201208959774419271e-02
-9.922706565903605114e-02,-1.096655633379864381e-01
-1.251349875751763263e-01,-1.342302158557230340e-01
-1.095674884134988092e-02,7.322775637626932621e-02
2.434643534911847540e-01,8.387786667528643325e-02
-2.160709138230718918e-01,1.426758916951582079e-01
-2.977626222066908496e-02,9.414458103610259809e-02
1.914159521317504165e-01,5.163449760741634781e-02
-1.622698050341054576e-01,3.476669581563744671e-02
-1.642726283983530766e-01,1.017711949550320349e-01
-1.411394308085200944e-01,1.979322307614137522e-01
-9.067336466508155168e-02,-1.117975304159870287e-01
2.641072308074369351e-02,2.524319043990283160e-02
3.862011857332601772e-01,-8.149466570913786734e-02
3.049629909235292979e-01,2.861325973536376840e-02
2.151289655862446693e-01,-5.203501924557187713e-02
2.479269590918964927e-01,-2.058663465471265164e-01
2.240301590614522387e-01,-1.511890485332780532e-01
2.736378429541827528e-01,-1.204924310472110099e-01
2.664089605971895480e-01,-4.534806878457713769e-02
1.170301271685856709e-01,1.383750538375260429e-02
8.707505101099356770e-02,1.351222835128078892e-01
1.026992960380704312e-01,-1.221052371015399762e-01
-1.176415445775733926e-01,1.008124391305124795e-01
-8.354262608977659765e-02,-2.665707999134694361e-01
-2.319314202364085309e-01,7.886396527616444663e-02
2.549817520280748817e-01,-1.325630852060736276e-01
-7.224380971711911320e-03,-1.247012555506828851e-01
-1.132485473085055247e-02,1.917300939012339944e-01
2.643296971895945369e-01,-9.609400536733220255e-02
-1.914342398077278351e-01,6.459576824216384239e-02
-1.808875795989705049e-01,1.277839645506432809e-01
2.420506305054464236e-01,5.450420693528521682e-02
-2.314381418663295775e-02,-1.470380839109808845e-02
-1.236034495157183194e-01,-1.401360588027155329e-03
2.520555457782242548e-01,4.499526732033332782e-02
-1.709794914553163514e-01,1.403381451104643296e-01
-1.598645317844007430e-01,-1.287296805866249283e-01
-1.543353805419748759e-01,1.273314858144309891e-01
-2.674595632863490877e-02,1.440148922194060821e-01
-2.361173202760351586e-01,-1.432485244898935028e-01
3.416506906713676767e-02,-1.958552512866884032e-01
1.699752548341563474e-01,1.437358474321062396e-01
-1.692511312805087542e-01,2.327169216312263977e-01
-1.473958202994671840e-01,6.111406865420454526e-02
-1.744797975406319479e-01,4.517268631671538665e-02
-1.092062263891376180e-02,2.224780821510160544e-01
-2.392239184977419386e-01,5.154823931533938745e-03
-9.002589424097630355e-02,-7.505549105768123674e-02
-8.023809976718736248e-02,9.464857860167254222e-02
1.918665302646944959e-02,-5.276640684782901713e-02
-1.326607747492740963e-01,-1.202011463687800430e-01
2.833576847984406455e-01,5.797427005673710942e-02
-3.114587481977163733e-03,4.089635627095770942e-02
1.126848974563990913e-01,-4.232458434509575596e-02
-1.696693250550999343e-01,-1.656186716907628032e-01
-1.815673151588170220e-01,3.329224849150356352e-02
3.146082726465661561e-01,1.170986295418015993e-01
1.962943970045898656e-01,9.659330817781450196e-02
-1.361052659534869036e-01,1.665087847118472408e-01
-1.372531273991033085e-01,-1.561114137938323099e-01
-2.084964205695435391e-01,1.862100172233735751e-01
-3.487280586984062986e-02,1.409436872041117117e-01
-1.095910804489484830e-01,2.107075580890049871e-01
-5.958603371808841864e-02,1.212329484239075134e-01
3.497585321814742354e-01,1.520102840523215593e-01
-9.310288776954347978e-02,-8.511109586516661663e-02
-2.183602865940615090e-01,3.814880005815974445e-02
1.960039949613219257e-01,-3.915769571129845000e-02
-1.502985947722854654e-01,-1.594054169632315270e-03
-9.284488450485307853e-02,1.470118817896746456e-02
4.176159080800888046e-01,5.929596493906876681e-02
4.000631810932011589e-01,7.513587291407879121e-02
2.008718805708732957e-01,-1.622673318853002922e-01
-5.865646890766649212e-03,-2.577284137132288544e-01
-3.182455326828320663e-02,2.218721099887221992e-02
-1.663716433232957093e-01,-1.630612888983417053e-01
-1.666591001444428233e-01,-1.648487689259035480e-02
2.485330771436279063e-01,3.028096379539721994e-01
