pc1,pc2
3.831344246864318848e-01,-7.374440785497426987e-03
-2.225852906703948975e-01,2.703028619289398193e-01
1.575831770896911621e-01,-6.676296703517436981e-03
4.237407743930816650e-01,-4.292008816264569759e-04
-2.916209995746612549e-01,2.699134051799774170e-01
4.057495296001434326e-01,-1.569477282464504242e-02
1.247645244002342224e-01,3.322162851691246033e-02
3.027010560035705566e-01,5.179865658283233643e-02
-1.838296353816986084e-01,9.700403362512588501e-02
-1.863134056329727173e-01,-1.679208576679229736e-01
2.635936439037322998e-01,7.185250520706176758e-02
2.320831567049026489e-01,-5.653221625834703445e-03
-1.561707258224487305e-01,2.902181632816791534e-02
-1.737213730812072754e-01,1.937815845012664795e-01
-9.127975441515445709e-03,-2.032439112663269043e-01
-2.133788019418716431e-01,1.433779746294021606e-01
5.035749077796936035e-01,3.505552932620048523e-02
4.653688073158264160e-01,3.505724668502807617e-02
-1.932981759309768677e-01,-1.691510230302810669e-01
-2.702725827693939209e-01,2.506642639636993408e-01
-1.586824357509613037e-01,-1.729890555143356323e-01
2.266061455011367798e-01,-9.710475802421569824e-02
4.653503894805908203e-01,1.518766582012176514e-02
2.407949715852737427e-01,-1.273205876350402832e-01
-1.321726441383361816e-01,-1.921126693487167358e-01
-2.264278978109359741e-01,1.878653913736343384e-01
-1.833315193653106689e-01,-2.040813565254211426e-01
-2.909329533576965332e-01,1.365641057491302490e-01
-1.464491784572601318e-01,-8.527009934186935425e-02
-2.997739911079406738e-01,1.522351652383804321e-01
-1.517013162374496460e-01,-9.067755192518234253e-02
-3.125254511833190918e-01,1.681012660264968872e-01
-1.223124414682388306e-01,5.637824907898902893e-02
5.952734351158142090e-01,-6.092935800552368164e-02
-2.233195751905441284e-01,2.259929180145263672e-01
-2.528397142887115479e-01,7.046709209680557251e-02
-1.046330407261848450e-01,-1.381736844778060913e-01
-8.479734510183334351e-02,-2.338897734880447388e-01
3.904538750648498535e-01,1.270206719636917114e-01
-2.053067684173583984e-01,-7.555295526981353760e-02
-1.623731404542922974e-01,-7.481041550636291504e-02
3.602779209613800049e-01,1.446938067674636841e-01
4.111048579216003418e-01,-1.082419417798519135e-02
-1.095309183001518250e-01,-6.290542334318161011e-02
1.075658053159713745e-01,-1.665960550308227539e-01
-2.517820894718170166e-01,1.020456105470657349e-01
-2.376798838376998901e-01,-7.118642330169677734e-02
-1.915125548839569092e-01,-1.553407013416290283e-01
-1.430719345808029175e-01,-1.764710694551467896e-01
-2.399535030126571655e-01,-3.513957560062408447e-02
-1.410476416349411011e-01,-6.840477883815765381e-02
-2.588075995445251465e-01,1.441603004932403564e-01
2.908017337322235107e-01,-6.900281645357608795e-03
-1.779969185590744019e-01,-7.170477509498596191e-02
-2.018899768590927124e-01,-5.284623056650161743e-02
-1.672635674476623535e-01,-9.599481523036956787e-02
-1.962841749191284180e-01,-1.512367129325866699e-01
-1.488131880760192871e-01,1.070739701390266418e-01
-3.230483531951904297e-01,-2.159983366727828979e-01
-2.872787415981292725e-01,2.341582924127578735e-01
-2.239067703485488892e-01,-2.836971879005432129e-01
5.252912640571594238e-01,5.294775590300559998e-02
-3.051686584949493408e-01,1.810544282197952271e-01
-2.340551763772964478e-01,2.199690341949462891e-01
-1.041873022913932800e-01,-1.688682138919830322e-01
-2.038902640342712402e-01,2.677019238471984863e-01
-2.819406688213348389e-01,-1.276025027036666870e-01
1.240244209766387939e-01,4.389302432537078857e-02
-2.876011133193969727e-01,2.269852310419082642e-01
-1.719361990690231323e-01,-1.518013607710599899e-02
-1.506743431091308594e-01,-1.935279071331024170e-01
-2.465311884880065918e-01,2.514606714248657227e-01
-2.724170684814453125e-01,6.712391041219234467e-03
1.424628589302301407e-02,1.749128475785255432e-02
-1.506196111440658569e-01,-1.363313198089599609e-01
-2.449086904525756836e-01,-2.336335629224777222e-01
-1.960764527320861816e-01,-1.379731483757495880e-02
-2.410139888525009155e-01,-1.622021198272705078e-01
-1.810782253742218018e-01,-3.215843439102172852e-01
-1.496530026197433472e-01,5.155395716428756714e-02
3.531014621257781982e-01,5.495438724756240845e-02
-2.231166213750839233e-01,-2.471952885389328003e-01
3.889041841030120850e-01,-4.052734002470970154e-02
-1.281368881464004517e-01,-2.180277258157730103e-01
1.822759630158543587e-03,-2.771180570125579834e-01
-3.130749762058258057e-01,2.676578164100646973e-01
4.728719294071197510e-01,9.490576386451721191e-02
-1.702892333269119263e-01,3.097876012325286865e-01
-1.728166639804840088e-01,7.727090269327163696e-02
-1.910080015659332275e-01,5.765971541404724121e-02
-9.190342575311660767e-02,-4.687035083770751953e-02
2.529070079326629639e-01,-1.294382661581039429e-01
-2.109650522470474243e-01,-8.195562660694122314e-02
-1.848242282867431641e-01,-5.763098597526550293e-02
-2.429149150848388672e-01,-7.080602645874023438e-02
-1.698722392320632935e-01,-2.663937583565711975e-02
1.581797450780868530e-01,-1.701717227697372437e-01
-2.591090798377990723e-01,-5.395920947194099426e-02
-1.505648344755172729e-01,5.090970546007156372e-02
5.864353850483894348e-02,1.323162019252777100e-01
9.617306292057037354e-02,5.066296458244323730e-02
-1.556927859783172607e-01,3.033960051834583282e-02
-2.192882597446441650e-01,-4.294696077704429626e-02
-2.222794294357299805e-01,-2.804002165794372559e-01
9.338130801916122437e-02,-4.797900840640068054e-02
2.423706352710723877e-01,-7.664834707975387573e-02
1.194966435432434082e-01,-1.208857297897338867e-01
1.573969610035419464e-02,-1.574119478464126587e-01
4.481760859489440918e-01,-4.384615272283554077e-02
-1.228212341666221619e-01,-1.774622127413749695e-02
-2.578885257244110107e-01,-1.093411222100257874e-01
-2.301963418722152710e-01,2.231804467737674713e-02
-4.404800012707710266e-03,1.884475499391555786e-01
2.078506201505661011e-01,-4.333200678229331970e-02
-2.243087440729141235e-01,9.379070997238159180e-02
3.217313885688781738e-01,5.357262864708900452e-02
-1.096585765480995178e-01,6.315371394157409668e-02
-2.333721518516540527e-01,4.429081454873085022e-02
-1.390851736068725586e-01,-2.179579064249992371e-02
3.191520869731903076e-01,4.388998448848724365e-02
-8.852858096361160278e-02,2.818997949361801147e-02
-1.307575106620788574e-01,4.099380224943161011e-02
2.147214114665985107e-01,-5.449309572577476501e-02
-2.085209041833877563e-01,1.091111451387405396e-02
-1.877428144216537476e-01,1.147843822836875916e-01
6.770992279052734375e-02,-1.900636404752731323e-02
-2.733227312564849854e-01,-2.602192461490631104e-01
-2.331136018037796021e-01,-2.039496898651123047e-01
4.739723801612854004e-01,-1.624832749366760254e-01
6.944589018821716309e-01,8.956263959407806396e-02
5.707672238349914551e-01,8.067853003740310669e-02
2.891779243946075439e-01,-1.073555648326873779e-01
3.276115059852600098e-01,-1.425862610340118408e-01
5.062194466590881348e-01,-5.445192754268646240e-02
6.749829649925231934e-01,1.154183521866798401e-01
-1.472192723304033279e-02,2.010005265474319458e-01
2.584900259971618652e-01,-7.252945750951766968e-02
6.506620645523071289e-01,9.181111305952072144e-02
1.413803100585937500e-01,9.020797163248062134e-02
-1.326535940170288086e-01,-1.865312606096267700e-01
-1.171142905950546265e-01,-5.755121819674968719e-03
-1.292666047811508179e-01,-2.265047580003738403e-01
2.648118734359741211e-01,-7.270697504281997681e-02
-2.736629247665405273e-01,-1.932343095541000366e-02
5.040242671966552734e-01,-6.495523452758789062e-02
-1.001826375722885132e-01,1.821557432413101196e-02
-8.937123417854309082e-02,2.945575118064880371e-02
3.680240809917449951e-01,6.740545481443405151e-02
-1.717498600482940674e-01,-1.516525894403457642e-01
8.184221386909484863e-02,-9.009343385696411133e-02
6.132055521011352539e-01,7.202561944723129272e-03
1.544533818960189819e-01,-1.283717602491378784e-01
1.448341608047485352e-01,-9.768522530794143677e-02
-2.465033382177352905e-01,1.682678908109664917e-01
1.265267431735992432e-01,-1.136038303375244141e-01
-1.687840074300765991e-01,-1.890293508768081665e-01
-1.607291996479034424e-01,-8.796649426221847534e-02
4.497401714324951172e-01,-6.142556667327880859e-02
-3.503605127334594727e-01,2.254291772842407227e-01
-2.613399624824523926e-01,1.085982620716094971e-01
-1.277533471584320068e-01,1.893768012523651123e-01
-2.213642150163650513e-01,-7.989133149385452271e-02
-2.077980339527130127e-01,-9.464080445468425751e-03
-1.484645605087280273e-01,-1.311754584312438965e-01
-1.990625560283660889e-01,4.513981565833091736e-02
4.246296286582946777e-01,1.673958003520965576e-01
-1.312426775693893433e-01,-2.339582443237304688e-01
4.196775555610656738e-01,1.649164855480194092e-01
-9.555555880069732666e-02,1.241565048694610596e-01
3.833507299423217773e-01,1.077320873737335205e-01
-1.420938521623611450e-01,-7.421795278787612915e-02
-3.292866349220275879e-01,2.861707210540771484e-01
6.109135150909423828e-01,1.770045757293701172e-01
4.948065876960754395e-01,8.547233790159225464e-02
2.365232557058334351e-01,-4.692282527685165405e-02
-1.938977241516113281e-01,-7.331062853336334229e-02
-1.415597647428512573e-01,-7.483498752117156982e-02
4.639182984828948975e-01,4.967034794390201569e-03
1.995824277400970459e-01,9.019568562507629395e-02
-5.459848418831825256e-02,1.733666360378265381e-01
5.167173147201538086e-01,4.106803983449935913e-02
-2.848500609397888184e-01,3.094556331634521484e-01
-2.335036993026733398e-01,1.835009455680847168e-01
-1.491649299860000610e-01,5.055221542716026306e-02
-2.046941369771957397e-01,6.929329037666320801e-02
-1.091799698770046234e-02,-1.174968332052230835e-01
2.201818972826004028e-01,2.044563442468643188e-01
4.259915947914123535e-01,5.740819498896598816e-03
5.885750651359558105e-01,1.556447297334671021e-01
1.465144604444503784e-01,-1.566895842552185059e-01
-1.473611295223236084e-01,-7.209464162588119507e-02
-2.072965651750564575e-01,-1.100526824593544006e-01
-2.409884929656982422e-01,-2.562853693962097168e-01
2.540475726127624512e-01,2.017908245325088501e-01
