pc1,pc2
-7.921148836612701416e-02,-4.995778203010559082e-02
1.182354465126991272e-01,-1.269544810056686401e-01
-5.886113643646240234e-02,-1.745398789644241333e-01
1.701865717768669128e-02,-1.519531160593032837e-01
3.135077953338623047e-01,1.753986626863479614e-01
2.645182423293590546e-02,-9.167704731225967407e-02
-8.555688709020614624e-02,1.371284127235412598e-01
-1.741598173975944519e-02,-6.040089949965476990e-02
1.464673876762390137e-01,-1.392460018396377563e-01
8.629148826003074646e-03,9.970894455909729004e-02
-5.398210138082504272e-02,8.391895145177841187e-02
5.698311328887939453e-02,-1.555512994527816772e-01
-4.313648119568824768e-02,1.240437477827072144e-01
8.255594968795776367e-02,-8.743422478437423706e-02
1.520140916109085083e-01,-9.748655557632446289e-02
5.579097196459770203e-02,-2.835922315716743469e-02
-3.631936013698577881e-02,-9.645009040832519531e-02
-1.863060295581817627e-01,2.988146618008613586e-02
-4.423304647207260132e-02,-8.693370223045349121e-02
9.145702235400676727e-03,-2.089210301637649536e-01
-1.337294727563858032e-01,-1.236074641346931458e-01
-2.878333814442157745e-02,1.168957352638244629e-01
3.292028233408927917e-02,-8.833148330450057983e-02
-1.259753555059432983e-01,-1.163447648286819458e-01
3.525373637676239014e-01,7.898066192865371704e-02
2.654752433300018311e-01,1.886588335037231445e-01
8.054571598768234253e-02,2.105805464088916779e-02
-9.621811658143997192e-02,1.958372443914413452e-01
-1.118523329496383667e-01,7.371033728122711182e-02
1.007892787456512451e-01,-1.553204804658889771e-01
2.130357027053833008e-01,1.675502583384513855e-02
2.009492069482803345e-01,-1.744675822556018829e-02
1.830181339755654335e-03,-2.366033494472503662e-01
-5.206076428294181824e-02,-1.948307007551193237e-01
-7.438208907842636108e-02,-1.877429150044918060e-02
-1.963498145341873169e-01,1.552714556455612183e-01
-1.220833882689476013e-01,-1.194369643926620483e-01
-8.431104943156242371e-03,8.057544939219951630e-03
-1.429993212223052979e-01,1.101661548018455505e-01
7.203115615993738174e-03,1.239770278334617615e-02
5.102279409766197205e-02,-1.563981473445892334e-01
1.830156594514846802e-01,-1.754910796880722046e-01
1.024335995316505432e-01,-1.466146949678659439e-02
-5.373977497220039368e-02,-1.429508924484252930e-01
1.606778204441070557e-01,4.610515758395195007e-02
-5.527302250266075134e-02,-1.456825137138366699e-01
7.811889052391052246e-03,-2.145884782075881958e-01
-1.052704639732837677e-02,-1.244550272822380066e-01
-2.695462852716445923e-02,-6.084900721907615662e-02
4.414476454257965088e-01,1.497985422611236572e-01
5.173059925436973572e-02,8.299943804740905762e-02
1.716184429824352264e-02,-6.990624219179153442e-02
2.137996628880500793e-02,1.182989627122879028e-01
-1.388052403926849365e-01,5.605046823620796204e-02
-1.056208275258541107e-02,1.952046155929565430e-01
-1.682840287685394287e-01,1.503067314624786377e-01
-1.090043336153030396e-01,7.237349450588226318e-02
-2.027646750211715698e-01,1.049765348434448242e-01
-1.824738532304763794e-01,1.358703970909118652e-01
-9.529974311590194702e-02,1.962246149778366089e-01
2.190587222576141357e-01,9.288403391838073730e-02
-1.426211595535278320e-01,1.343954354524612427e-01
-1.555366963148117065e-01,1.665586382150650024e-01
7.012563198804855347e-02,-2.628104016184806824e-02
-1.086866185069084167e-01,1.524017006158828735e-01
-1.573751866817474365e-02,1.166784092783927917e-01
-8.685586601495742798e-02,5.852593854069709778e-02
-1.196133121848106384e-01,1.048965901136398315e-01
-9.826207906007766724e-02,-8.413337171077728271e-02
8.547233790159225464e-02,3.778690472245216370e-02
-1.309327036142349243e-01,1.015976965427398682e-01
-1.303066909313201904e-01,9.058870375156402588e-02
-1.052772179245948792e-01,-4.809137899428606033e-03
-7.081330567598342896e-02,8.396928012371063232e-02
-1.472964137792587280e-01,4.076318442821502686e-02
1.670446014031767845e-03,-1.014834120869636536e-01
-7.817982882261276245e-02,-1.257760524749755859e-01
-1.481180191040039062e-01,-8.902353793382644653e-02
2.886095084249973297e-02,7.702294737100601196e-02
-6.240329146385192871e-02,1.112042292952537537e-01
-3.746405988931655884e-02,4.806638881564140320e-02
1.318651139736175537e-01,-1.016242429614067078e-01
1.708553358912467957e-02,-8.558057248592376709e-02
-8.599352091550827026e-02,-1.501638442277908325e-01
-1.266476660966873169e-01,1.320691704750061035e-01
5.814549699425697327e-02,5.363485589623451233e-02
-1.100797951221466064e-01,-9.988994151353836060e-02
-1.519871409982442856e-02,6.651154905557632446e-02
3.423549830913543701e-01,1.441724598407745361e-01
1.882447004318237305e-01,-1.451894789934158325e-01
3.859569877386093140e-02,-1.431868523359298706e-01
4.054269939661026001e-02,-8.404269814491271973e-02
7.275757193565368652e-02,-3.827786818146705627e-02
-1.115928292274475098e-01,4.442470148205757141e-02
1.891883909702301025e-01,5.305380746722221375e-02
-1.011711508035659790e-01,2.898675762116909027e-02
1.753961667418479919e-02,-5.692414473742246628e-03
-8.535180985927581787e-02,2.107735536992549896e-02
-5.420347303152084351e-02,2.822544798254966736e-02
1.664544641971588135e-01,1.537947822362184525e-02
-1.208227574825286865e-01,-9.444618970155715942e-02
-9.701941162347793579e-02,-1.539226323366165161e-01
-1.517830640077590942e-01,3.818684443831443787e-02
-5.972190201282501221e-02,-1.396471709012985229e-01
1.077428832650184631e-01,8.414851501584053040e-03
-1.364981085062026978e-01,4.952182993292808533e-02
-8.374439924955368042e-02,1.071278676390647888e-01
1.769227385520935059e-01,-5.328302457928657532e-02
-2.060400135815143585e-02,1.551275551319122314e-01
-2.327820472419261932e-02,-1.332666426897048950e-01
-1.210836544632911682e-01,-1.467743366956710815e-01
-1.688357293605804443e-01,-5.775854364037513733e-02
1.055806800723075867e-01,9.333293884992599487e-03
3.053054511547088623e-01,1.549611985683441162e-01
-1.163171380758285522e-01,1.328359246253967285e-01
-1.243488267064094543e-01,8.209428936243057251e-02
2.852514386177062988e-01,1.073960289359092712e-01
-1.073644012212753296e-01,1.503738909959793091e-01
-6.207533553242683411e-02,6.461046636104583740e-02
-2.170328646898269653e-01,1.088782325387001038e-01
1.391349434852600098e-01,-1.768462173640727997e-02
-4.131757840514183044e-02,1.029272973537445068e-01
-7.600135356187820435e-02,-5.740884318947792053e-02
5.390464328229427338e-03,-4.395100846886634827e-02
-1.085240170359611511e-01,-7.748859375715255737e-02
-9.971544891595840454e-02,-4.487022012472152710e-02
-1.280341446399688721e-01,9.713981300592422485e-02
1.081326454877853394e-01,-3.730157017707824707e-02
-2.220148742198944092e-01,1.695305109024047852e-01
-1.201882809400558472e-01,4.169677942991256714e-02
1.132246926426887512e-01,3.562915325164794922e-02
-9.482990950345993042e-02,4.876229539513587952e-02
-1.903078407049179077e-01,9.469891339540481567e-02
-1.612375117838382721e-02,1.446213424205780029e-01
-1.128124445676803589e-01,-1.453706324100494385e-01
8.751617372035980225e-02,3.263052925467491150e-02
1.728808432817459106e-01,-1.069630086421966553e-01
2.997714579105377197e-01,-9.156464040279388428e-02
3.053199350833892822e-01,-3.487559035420417786e-02
1.858413070440292358e-01,-1.249634698033332825e-01
1.630863547325134277e-01,-1.912946626543998718e-02
2.573046088218688965e-01,-7.891914993524551392e-02
3.317487835884094238e-01,-7.257041335105895996e-02
9.395550005137920380e-03,1.519281696528196335e-02
1.032994836568832397e-01,4.944475367665290833e-02
1.559673696756362915e-01,-1.200437843799591064e-01
-1.714569926261901855e-01,5.365626886487007141e-02
-7.262206077575683594e-02,-1.958794295787811279e-01
-1.608493477106094360e-01,9.611020237207412720e-02
6.692886352539062500e-02,-6.552084535360336304e-02
-1.989070139825344086e-02,-1.565494686365127563e-01
-1.013171970844268799e-01,4.912217333912849426e-02
1.485372781753540039e-01,-2.587126754224300385e-02
-1.841485053300857544e-01,1.054032370448112488e-01
-1.489745676517486572e-01,1.149368956685066223e-01
2.706515491008758545e-01,7.474876195192337036e-02
-1.121070906519889832e-01,-9.019581228494644165e-02
-1.701870560646057129e-01,-5.349367856979370117e-02
3.066356778144836426e-01,3.107472881674766541e-02
-1.245112717151641846e-01,1.347806453704833984e-01
-9.227838367223739624e-02,-8.663779497146606445e-02
-1.263177096843719482e-01,1.082997396588325500e-01
-5.615109950304031372e-02,7.378635555505752563e-02
-1.630384922027587891e-01,-8.192749321460723877e-02
3.246295498684048653e-03,-7.116312533617019653e-02
2.282174676656723022e-01,7.674484699964523315e-02
-1.547885686159133911e-01,8.337976783514022827e-02
-9.676945954561233521e-02,9.922748059034347534e-02
-1.796330958604812622e-01,6.599199026823043823e-02
-3.104217723011970520e-02,1.336378902196884155e-01
-1.345978975296020508e-01,4.113016277551651001e-02
-1.012062802910804749e-01,-1.638029962778091431e-01
-1.532049775123596191e-01,5.772538110613822937e-02
7.339297235012054443e-02,-3.919370844960212708e-02
-5.346290022134780884e-02,-2.247918397188186646e-01
1.295412629842758179e-01,-2.102948166429996490e-02
3.979836031794548035e-02,2.353398688137531281e-02
1.331438720226287842e-01,-6.448736041784286499e-02
-1.376432627439498901e-01,-1.650524698197841644e-02
-1.207082495093345642e-01,2.976909279823303223e-03
3.523498177528381348e-01,7.707108557224273682e-02
1.823671758174896240e-01,4.977875202894210815e-02
2.809494361281394958e-02,6.092607602477073669e-02
-1.157161965966224670e-01,-1.250407695770263672e-01
-1.704608649015426636e-01,1.205561831593513489e-01
3.745708987116813660e-02,9.437104314565658569e-02
-9.271849691867828369e-02,2.082039266824722290e-01
-1.075108274817466736e-01,2.175033986568450928e-01
3.428408503532409668e-01,1.689099371433258057e-01
-3.706896677613258362e-02,-1.757575385272502899e-02
-5.966928601264953613e-02,5.834714323282241821e-02
1.227038279175758362e-01,-1.398259494453668594e-02
-4.597951099276542664e-02,-2.537883631885051727e-02
-7.529688626527786255e-02,7.492751628160476685e-02
3.887501060962677002e-01,1.236681044101715088e-01
3.345911204814910889e-01,1.631318479776382446e-01
2.377000451087951660e-01,-3.679690510034561157e-02
-1.199090294539928436e-02,-1.870743036270141602e-01
-1.134401708841323853e-01,6.052448973059654236e-02
-1.462303549051284790e-01,-1.099253520369529724e-01
-1.568347811698913574e-01,-1.233426183462142944e-01
2.959558069705963135e-01,2.494297772645950317e-01
